playerID,awardID,yearID,lgID,tie,notes
callijo01,1,1,1,0,0
camermi01,3,3,3,0,3
camildo01,5,5,5,0,3
caminke01,6,6,6,0,5
camniho01,1,1,1,0,1
campabe01,3,3,3,0,3
camparo01,10,10,10,0,6
campbbi02,4,4,4,0,0
canoro01,8,8,8,0,8
cansejo01,11,11,11,0,8
cantwbe01,1,1,1,0,1
cardele01,2,2,2,0,2
carewro01,14,14,14,0,9
careyma01,5,5,5,0,5
carlsha01,1,1,1,0,1
carltst01,17,17,17,0,8
carpech01,3,3,3,0,0
carpech02,1,1,1,0,0
carpema01,1,1,1,0,1
carribi02,3,3,3,0,3
carrocl02,1,1,1,0,0
cartega01,17,17,17,0,14
cartejo01,4,4,4,0,4
casanpa01,1,1,1,0,1
caseyse01,1,1,1,0,0
cashno01,2,2,2,0,2
castijo01,1,1,1,1,0
castilu01,3,3,3,0,3
castivi02,6,6,6,0,6
cavarph01,5,5,5,0,4
cedence01,9,9,9,0,9
cepedor01,7,7,7,0,4
ceronri01,1,1,1,0,1
cespeyo01,3,3,3,0,3
ceyro01,3,3,3,1,1
chambch01,3,3,3,0,2
chancde01,3,3,3,0,1
chancfr01,2,2,2,0,2
chandsp01,7,7,7,0,4
chapmra01,3,3,3,0,3
charbjo01,1,1,1,0,0
chaseha01,9,9,9,0,9
chaveer01,8,8,8,0,8
cicoted01,2,2,2,0,2
clarkfr01,6,6,6,0,6
clarkja01,4,4,4,0,4
clarkjo01,1,1,1,0,0
clarkwa02,1,1,1,0,1
clarkwi02,7,7,7,0,6
clemero01,21,21,21,0,18
clemero02,22,22,22,0,5
clenddo01,1,1,1,0,0
cliftha01,2,2,2,0,2
cobbty01,31,31,31,0,29
cochrmi01,28,28,28,0,26
coghlch01,1,1,1,0,0
colavro01,1,1,1,0,1
coleki01,1,1,1,0,1
colemje01,1,1,1,0,1
colemvi01,1,1,1,0,0
collied01,29,29,29,0,28
colonba01,2,2,2,0,0
combsea01,1,1,1,0,1
conceda01,11,11,11,0,10
coneda01,3,3,3,0,1
conigto01,1,1,1,0,0
coninje01,1,1,1,0,0
coombja01,3,3,3,0,3
coopece01,10,10,10,0,9
coopemo01,11,11,11,0,9
coopewa01,6,6,6,0,6
coopewi01,5,5,5,0,5
cordech01,3,3,3,0,1
cordewi01,1,1,1,0,1
cordoma01,1,1,1,0,0
correca01,1,1,1,0,0
counscr01,1,1,1,0,0
covelst01,3,3,3,0,3
cowenal01,1,1,1,0,1
cramedo01,2,2,2,0,2
crandde01,7,7,7,0,7
cravaga01,2,2,2,0,2
crawfbr01,4,4,4,0,4
crawfca02,3,3,3,0,2
crawfsa01,5,5,5,0,5
credejo01,2,2,2,0,2
crespcr01,1,1,1,0,1
crigelo01,1,1,1,0,1
cronijo01,20,20,20,0,19
crosbbo01,1,1,1,0,0
crowdal01,5,5,5,0,5
cruzjo01,3,3,3,0,3
cruzjo02,1,1,1,0,1
cruzne02,5,5,5,0,3
cuccito01,1,1,1,0,1
cuddymi01,1,1,1,0,1
cuellmi01,3,3,3,1,2
cullero01,2,2,2,0,2
cutshge01,1,1,1,0,1
cuyleki01,9,9,9,0,9
damonjo01,1,1,1,0,1
danniha01,5,5,5,0,5
darkal01,4,4,4,0,2
darliro01,1,1,1,0,1
daubeja01,13,13,13,0,12
daultda01,2,2,2,0,2
davalvi01,1,1,1,0,1
davenji01,1,1,1,0,1
davisal01,1,1,1,0,0
davisch02,1,1,1,0,1
daviscu01,2,2,2,0,2
daviser01,9,9,9,0,7
davisgl01,2,2,2,0,1
davisjo02,1,1,1,0,1
davisma01,5,5,5,0,1
davisto02,3,3,3,0,3
daviswi02,4,4,4,0,4
dawsoan01,20,20,20,0,15
deandi01,14,14,14,0,12
decindo01,2,2,2,0,2
degroja01,1,1,1,0,0
delgaca01,8,8,8,0,6
demarfr02,1,1,1,0,1
dempsri01,2,2,2,0,1
dennyjo01,3,3,3,0,1
dentbu01,2,2,2,0,1
dernibo01,1,1,1,0,1
derripa01,9,9,9,0,9
desmoia01,3,3,3,0,3
devermi01,2,2,2,0,1
devliar01,5,5,5,0,5
dibblro01,1,1,1,0,0
dickebi01,20,20,20,0,20
dickera01,4,4,4,0,1
dimagdo01,2,2,2,0,2
dimagjo01,36,36,36,0,30
dimagvi01,1,1,1,0,1
dobyla01,1,1,1,0,1
doerrbo01,8,8,8,0,6
donaljo02,6,6,6,0,3
donlimi01,3,3,3,0,3
donohpe01,1,1,1,0,1
donovbi01,1,1,1,0,1
donovdi01,2,2,2,0,1
dooinre01,2,2,2,0,2
doylela01,3,3,3,0,2
doziebr01,1,1,1,0,1
drabedo01,3,3,3,0,1
draveda01,1,1,1,0,0
drewjd01,2,2,2,0,1
dropowa01,3,3,3,0,2
drysddo01,4,4,4,0,1
duffyhu01,1,1,1,0,0
duganjo01,5,5,5,0,5
dunstsh01,1,1,1,0,1
durhale01,1,1,1,0,1
dyeje01,5,5,5,0,4
dykesji01,1,1,1,0,1
dykstle01,2,2,2,0,2
earnsge01,6,6,6,0,6
easleda01,1,1,1,0,1
eastelu01,1,1,1,0,0
eastwra01,2,2,2,0,0
eckerde01,9,9,9,1,0
eckstda01,2,2,2,0,1
edmonji01,11,11,11,1,11
edwarbr01,2,2,2,0,2
edwarjo01,3,3,3,0,3
ehmkeho01,1,1,1,0,1
elliobo01,8,8,8,0,7
ellsbja01,3,3,3,0,2
ennisde01,1,1,1,0,1
ensbemo01,2,2,2,0,2
erstada01,5,5,5,0,5
escobal02,2,2,2,0,1
estrach01,1,1,1,0,0
estrajo01,2,2,2,0,2
ethiean01,2,2,2,0,2
ettenni01,1,1,1,0,1
evansda01,1,1,1,0,1
evansdw01,13,13,13,1,13
eversjo01,7,7,7,0,6
faberre01,2,2,2,0,2
facero01,1,1,1,0,0
fainfe01,4,4,4,0,3
falkecy01,1,1,1,0,1
felizne01,1,1,1,0,0
fellebo01,18,18,18,0,15
felscha01,1,1,1,0,1
fernajo02,1,1,1,0,0
fernato01,5,5,5,0,5
ferrewe01,10,10,10,0,10
ferrida01,5,5,5,0,5
fettelo01,2,2,2,0,2
fidryma01,1,1,1,0,0
fieldce01,6,6,6,0,5
fieldpr01,7,7,7,0,4
fingero01,11,11,11,1,0
finlech01,2,2,2,0,2
finlest01,5,5,5,0,5
fisheed02,1,1,1,0,0
fiskca01,10,10,10,0,9
fitzsfr01,1,1,1,0,1
flanami01,3,3,3,0,1
flemida01,1,1,1,0,1
floodcu01,8,8,8,0,8
flynndo01,1,1,1,0,1
fonsele01,1,1,1,0,1
fordwh01,10,10,10,0,5
fornimi01,1,1,1,0,0
forscbo01,2,2,2,0,2
forstte01,1,1,1,0,0
fossera01,3,3,3,0,3
fostege01,9,9,9,0,5
foulkke01,3,3,3,0,1
foxne01,9,9,9,0,7
foxpe01,2,2,2,0,2
foxxji01,22,22,22,0,15
francje02,1,1,1,0,1
francjo01,6,6,6,0,0
francju01,9,9,9,0,8
frankry01,1,1,1,0,0
freehbi01,9,9,9,0,9
freemfr01,1,1,1,0,1
freesda01,3,3,3,0,1
fregoji01,3,3,3,0,3
frencla01,1,1,1,0,1
freylo01,1,1,1,0,1
frienbo01,1,1,1,0,1
friscfr01,15,15,15,0,14
frymatr01,5,5,5,0,5
fulmemi01,1,1,1,0,0
furcara01,1,1,1,0,0
furilca01,3,3,3,0,3
gaettga01,6,6,6,0,5
gagneer01,6,6,6,0,1
galaran01,4,4,4,0,4
gallayo01,1,1,1,0,1
gantro01,2,2,2,0,2
garcida01,3,3,3,0,3
garcino01,5,5,5,0,3
gardnbr01,1,1,1,0,1
gardnla01,5,5,5,0,5
garvest01,15,15,15,0,8
garzama01,1,1,1,0,0
gedmari01,1,1,1,0,1
gehrich01,24,24,24,0,22
gehrilo01,25,25,25,0,19
geronce01,4,4,4,0,4
giambja01,6,6,6,0,3
gibsobo01,19,19,19,0,12
gibsoge01,4,4,4,0,4
gibsoki01,3,3,3,0,1
gilesma01,1,1,1,0,1
gilliji01,2,2,2,0,1
giustda01,1,1,1,0,0
glaustr01,5,5,5,0,4
glavito02,14,14,14,0,9
goldspa01,7,7,7,0,6
gomesya01,1,1,1,0,1
gomezca01,1,1,1,0,1
gomezle01,11,11,11,0,9
gonzaad01,6,6,6,0,6
gonzaca01,5,5,5,0,5
gonzaju03,12,12,12,0,10
gonzalu01,3,3,3,0,2
goodedw01,6,6,6,0,2
goodmiv01,1,1,1,0,1
gordoal01,5,5,5,0,5
gordode01,2,2,2,0,2
gordojo01,21,21,21,0,19
gordosi01,1,1,1,0,1
gordoto01,2,2,2,0,0
gosligo01,4,4,4,0,4
gossari01,3,3,3,0,0
gowdyha01,1,1,1,0,1
gracema01,4,4,4,0,4
grandcu01,2,2,2,0,1
grangwa01,2,2,2,0,0
grantmu01,2,2,2,0,1
graveda01,1,1,1,0,0
graydo02,1,1,1,0,1
greendi01,1,1,1,0,1
greenha01,12,12,12,0,8
greenmi01,2,2,2,0,2
greensh01,3,3,3,0,3
greggve01,2,2,2,0,2
greinza01,7,7,7,0,5
grichbo01,8,8,8,0,8
grievbe01,1,1,1,0,0
griffal01,2,2,2,1,1
griffdo01,1,1,1,0,1
griffke01,2,2,2,0,1
griffke02,29,29,29,0,25
grimbo01,1,1,1,0,0
grimebu01,11,11,11,0,11
grimmch01,2,2,2,0,2
grissma02,5,5,5,0,4
groatdi01,5,5,5,0,2
grohhe01,8,8,8,0,8
gromest01,1,1,1,0,1
grovele01,26,26,26,0,23
grubeke01,3,3,3,0,3
grudzma01,1,1,1,0,1
guerrpe01,4,4,4,1,3
guerrvl01,15,15,15,0,14
guidrro01,13,13,13,0,9
guilloz01,2,2,2,0,1
gulledo01,1,1,1,0,1
gutiefr01,1,1,1,0,1
gwynnto01,21,21,21,0,18
hackst01,6,6,6,0,6
haddiha01,3,3,3,0,3
hafeych01,4,4,4,0,4
haineje01,2,2,2,0,2
hallabi01,2,2,2,0,2
hallaro01,5,5,5,0,1
hallji02,1,1,1,0,1
hamelbo01,1,1,1,0,0
hamelco01,3,3,3,0,1
hamiljo03,6,6,6,0,3
hamnegr01,1,1,1,0,1
hamptmi01,9,9,9,0,7
hansero02,1,1,1,0,0
hardeme01,2,2,2,0,2
hardyjj01,4,4,4,0,4
hargrmi01,1,1,1,0,0
harpebr03,4,4,4,0,1
harrato01,1,1,1,0,1
harrebu01,2,2,2,0,2
harreke01,2,2,2,0,1
hartnga01,16,16,16,0,15
harvebr01,2,2,2,1,0
harvema01,1,1,1,0,0
hassebu01,1,1,1,0,1
hatchbi01,1,1,1,0,1
hayesfr01,2,2,2,0,2
headlch01,2,2,2,0,2
heathje01,4,4,4,0,4
heckegu01,1,1,1,0,0
heilmha01,2,2,2,0,2
hellije01,2,2,2,0,1
helmsto01,4,4,4,0,3
heltoto01,12,12,12,0,12
hemonro99,1,1,1,0,0
hemslro01,1,1,1,0,1
henderi01,9,9,9,0,7
hendrge01,4,4,4,0,4
henketo01,1,1,1,0,0
henrito01,5,5,5,0,5
hentgpa01,3,3,3,0,1
hermabi01,9,9,9,0,9
hernafe02,2,2,2,0,0
hernake01,20,20,20,1,18
hernali01,3,3,3,0,1
hernaor01,1,1,1,0,0
hernawi01,4,4,4,0,1
herrto01,1,1,1,0,1
hershor01,10,10,10,0,4
herzobu01,2,2,2,0,2
heywaja01,5,5,5,0,5
higbeki01,1,1,1,0,1
higgipi01,5,5,5,0,5
higuete01,1,1,1,0,1
hillaa01,3,3,3,0,2
hillejo01,2,2,2,0,0
hinespa01,1,1,1,0,0
hinsker01,1,1,1,0,0
hislela01,2,2,2,0,2
hitchst01,1,1,1,0,0
hodgegi01,5,5,5,0,4
hoffmtr01,8,8,8,0,0
hofmaso01,1,1,1,0,1
hollaal01,2,2,2,1,0
hollagr01,1,1,1,0,0
hollato01,1,1,1,0,0
hollima01,6,6,6,0,5
holloch01,4,4,4,0,4
holmeto01,4,4,4,0,2
holtzke01,1,1,1,0,1
hoopeha01,1,1,1,0,1
hootobu01,1,1,1,0,0
hornebo01,1,1,1,0,0
hornsro01,27,27,27,0,23
hortowi01,2,2,2,0,2
hosmeer01,6,6,6,0,6
houttar01,1,1,1,0,1
howarel01,7,7,7,0,6
howarfr01,4,4,4,0,3
howarry01,7,7,7,0,2
howest01,1,1,1,0,0
hoytla01,4,4,4,0,1
hoytwa01,3,3,3,0,3
hraboal01,1,1,1,0,0
hrbekke01,1,1,1,0,0
hubbagl01,1,1,1,0,1
hubbeca01,22,22,22,0,17
hubbske01,2,2,2,0,1
hudsoda01,1,1,1,0,1
hudsoor01,4,4,4,0,4
hudsoti01,2,2,2,0,0
huffau01,1,1,1,0,1
hugheto04,1,1,1,0,1
hughste01,4,4,4,0,4
humeto01,1,1,1,1,0
hundlra01,1,1,1,0,1
hunteca01,3,3,3,0,1
hunteto01,13,13,13,0,12
huntro01,1,1,1,0,1
inciaen01,2,2,2,0,2
izturce01,1,1,1,0,1
jacksbo01,1,1,1,0,0
jacksda02,2,2,2,0,2
jacksjo01,11,11,11,0,11
jacksre01,13,13,13,0,8
jackstr01,12,12,12,0,12
jamesbi02,1,1,1,0,1
jamiech01,1,1,1,0,1
janseke01,5,5,5,0,2
jansela01,1,1,1,0,1
jayjo01,1,1,1,0,1
jenkife01,5,5,5,0,3
jennija01,1,1,1,0,0
jenseja01,3,3,3,0,1
jeterde01,20,20,20,0,13
jethrsa01,1,1,1,0,0
johnsbi03,3,3,3,0,3
johnsbo01,1,1,1,0,1
johnsch04,4,4,4,0,4
johnsda02,5,5,5,0,5
johnsde01,1,1,1,0,1
johnsho01,3,3,3,0,3
johnsji04,2,2,2,0,0
johnsra05,13,13,13,2,5
johnswa01,33,33,33,0,28
johnto01,3,3,3,0,1
jonesad01,5,5,5,0,5
jonesan01,15,15,15,1,13
jonesch06,6,6,6,0,5
jonescl01,1,1,1,0,1
jonesdo01,1,1,1,1,0
jonesra01,4,4,4,0,2
jonessa02,2,2,2,0,1
jonesto02,2,2,2,0,0
jorgemi01,1,1,1,0,1
jossad01,1,1,1,0,1
judgeaa01,3,3,3,0,2
judgejo01,1,1,1,0,1
jurgebi01,1,1,1,0,1
justida01,6,6,6,0,4
kaatji01,19,19,19,0,18
kalinal01,20,20,20,0,15
kammwi01,4,4,4,0,4
karroer01,3,3,3,0,2
keefeti01,1,1,1,0,0
kellech01,3,3,3,0,3
kellge01,13,13,13,0,13
kellyge01,5,5,5,0,5
keltnke01,3,3,3,0,3
kempma01,5,5,5,0,4
kennead01,1,1,1,0,0
kennete02,1,1,1,0,1
kenneve01,2,2,2,0,2
kentje01,8,8,8,0,7
kernji01,3,3,3,1,1
kershcl01,10,10,10,0,1
kessido01,6,6,6,0,5
keuchda01,4,4,4,0,3
keyji01,5,5,5,0,3
kiermke01,2,2,2,0,2
killebi01,4,4,4,0,4
killeha01,8,8,8,0,4
kimbrcr01,5,5,5,0,1
kindeel01,2,2,2,0,1
kinerra01,10,10,10,0,9
kingmda01,2,2,2,0,2
kinslia01,1,1,1,0,1
kittlro01,1,1,1,0,0
kleinch01,11,11,11,0,7
klingjo01,4,4,4,0,4
klubeco01,4,4,4,0,1
kluszte01,3,3,3,0,3
knickbi01,1,1,1,0,1
knighra01,3,3,3,0,1
knoblch01,6,6,6,0,5
knoopbo01,3,3,3,0,3
kochbi01,2,2,2,0,0
konerpa01,3,3,3,0,1
konstji01,5,5,5,0,3
koufasa01,22,22,22,0,6
kremera01,3,3,3,0,3
kressre01,1,1,1,0,1
kubekto01,2,2,2,0,1
kuennha01,2,2,2,0,1
kurowwh01,5,5,5,0,5
lagarju01,1,1,1,0,1
lajoina01,5,5,5,0,4
landiji01,5,5,5,0,5
langsma01,7,7,7,0,7
lansfca01,3,3,3,0,2
larkiba01,24,24,24,0,21
larocad01,2,2,2,0,2
larsedo01,2,2,2,0,1
laryfr01,2,2,2,0,2
lasorto01,1,1,1,0,0
lavagco01,1,1,1,0,1
lavalmi01,2,2,2,0,2
lawsoro01,1,1,1,0,1
lawve01,4,4,4,0,1
lazzeto01,4,4,4,0,4
leachto01,3,3,3,0,3
learyti01,1,1,1,0,1
leebi02,1,1,1,0,1
leeca01,3,3,3,0,3
leecl02,3,3,3,0,0
leede02,4,4,4,0,4
leeth01,3,3,3,0,3
lefebji01,1,1,1,0,0
leibeha01,2,2,2,0,2
leiteal01,3,3,3,0,1
lemahdj01,2,2,2,0,2
lemonbo01,9,9,9,0,6
leonade01,1,1,1,0,0
leonadu01,1,1,1,0,1
leonadu02,2,2,2,0,2
leonaje01,1,1,1,0,0
lestejo01,2,2,2,1,1
lewisda01,1,1,1,0,1
lezcasi01,1,1,1,0,1
lidgebr01,3,3,3,0,0
liebemi01,1,1,1,0,1
limajo01,1,1,1,0,1
linceti01,5,5,5,0,1
lindad01,1,1,1,0,1
lindjo01,1,1,1,0,1
lindofr01,4,4,4,0,4
lindsfr01,4,4,4,0,4
liriafr01,2,2,2,0,0
listapa01,1,1,1,0,0
loberha01,2,2,2,0,2
loducpa01,1,1,1,0,1
loftoke01,4,4,4,0,4
lolicmi01,2,2,2,0,1
lollash01,4,4,4,0,4
lombaer01,4,4,4,0,2
lonboji01,3,3,3,0,1
longoev01,5,5,5,0,4
lopesda01,3,3,3,0,3
lopezal01,3,3,3,0,3
lopezfe01,2,2,2,0,2
lopezja01,3,3,3,0,2
lordha01,4,4,4,0,4
loretma01,3,3,3,0,2
lowede01,1,1,1,0,1
lowelmi01,3,3,3,0,2
lucasre01,2,2,2,0,2
ludwiry01,1,1,1,0,1
luquedo01,2,2,2,0,2
luzingr01,4,4,4,0,3
lylesp01,2,2,2,0,0
lynnfr01,12,12,12,0,7
lyonste01,8,8,8,0,8
macfada01,1,1,1,0,1
machama01,2,2,2,0,2
maddoga01,9,9,9,0,8
maddugr01,31,31,31,0,23
madlobi01,2,2,2,1,1
mageesh01,4,4,4,0,4
maglisa01,1,1,1,0,1
maisefr01,1,1,1,0,1
maldoma01,1,1,1,0,1
malonpa02,4,4,4,0,4
malzofr01,4,4,4,0,4
mamaual01,2,2,2,0,2
manniri01,1,1,1,0,1
mantlmi01,15,15,15,0,7
manushe01,5,5,5,0,5
manwaki01,1,1,1,0,1
maranra01,7,7,7,0,7
marchph01,1,1,1,0,1
maricju01,5,5,5,0,4
marioma01,12,12,12,0,8
marisro01,8,8,8,0,3
markani01,2,2,2,0,2
marquja01,1,1,1,0,1
marquru01,1,1,1,0,1
marshmi01,5,5,5,1,0
marshwi01,1,1,1,0,1
martest01,3,3,3,0,3
martibi02,1,1,1,0,1
martied01,10,10,10,0,9
martijd02,1,1,1,0,1
martipe01,3,3,3,0,3
martipe02,12,12,12,0,4
martiru01,3,3,3,0,3
martiti02,2,2,2,0,2
martivi01,2,2,2,1,2
masiph01,1,1,1,0,1
mathech01,15,15,15,0,13
matheed01,4,4,4,0,4
mathemi01,4,4,4,0,4
matlajo01,2,2,2,1,0
matsuhi01,1,1,1,0,0
matthga01,2,2,2,0,0
mattido01,22,22,22,0,16
mauerjo01,10,10,10,0,9
maxvida01,1,1,1,0,1
maybejo01,2,2,2,0,2
mayle01,1,1,1,0,1
mayoed01,2,2,2,0,0
maysca01,3,3,3,0,3
mayswi01,32,32,32,0,23
mazerbi01,13,13,13,0,12
mcbeaal01,1,1,1,0,0
mcbriba01,1,1,1,0,0
mccanbr01,8,8,8,0,7
mccarti01,1,1,1,0,1
mccorfr01,6,6,6,0,4
mccormi03,3,3,3,0,1
mccovwi01,10,10,10,0,4
mcculcl01,1,1,1,0,1
mccutan01,7,7,7,0,5
mcdanli01,2,2,2,0,0
mcdougi01,3,3,3,0,1
mcdowja01,4,4,4,0,2
mcdowsa01,2,2,2,0,1
mcgeewi01,7,7,7,0,5
mcgehca01,1,1,1,0,0
mcgratu01,1,1,1,0,1
mcgrifr01,7,7,7,0,6
mcgwima01,9,9,9,0,7
mcinnst01,5,5,5,0,5
mclaide01,8,8,8,1,2
mclouna01,1,1,1,0,1
mcmilro01,3,3,3,0,3
mcnalda01,1,1,1,0,1
mcquige02,1,1,1,0,1
mcraeha01,4,4,4,0,4
mcreyke01,1,1,1,0,1
mcwilla01,1,1,1,0,1
medwijo01,22,22,22,0,19
melanma01,1,1,1,0,0
melilsk01,1,1,1,0,1
merriji01,1,1,1,0,1
mesajo01,2,2,2,0,0
messean01,3,3,3,0,3
metzgbu01,1,1,1,1,0
metzgro01,1,1,1,0,1
meyerch01,4,4,4,0,4
michaca01,1,1,1,0,1
mientdo01,1,1,1,0,1
millafe01,2,2,2,0,2
millean01,2,2,2,0,0
milleed03,1,1,1,0,1
milleri01,1,1,1,0,1
millest01,2,2,2,0,0
minosmi01,5,5,5,0,5
mitchke01,5,5,5,0,2
mizejo01,13,13,13,0,13
molinbe01,2,2,2,0,2
molinya01,9,9,9,0,9
molitpa01,13,13,13,0,9
mondera01,3,3,3,0,2
montawi01,1,1,1,0,1
montejo01,1,1,1,0,0
montgje01,2,2,2,0,0
moonwa01,2,2,2,0,1
moorejo02,1,1,1,0,1
moralke01,1,1,1,0,1
morame01,2,2,2,0,2
morelmi01,1,1,1,0,1
morenom01,1,1,1,0,1
morgajo02,17,17,17,0,11
morneju01,4,4,4,0,3
morried02,1,1,1,0,1
morrija02,5,5,5,0,3
morrijo04,1,1,1,0,1
mortoca01,1,1,1,0,0
mosebll01,2,2,2,0,2
moseswa01,2,2,2,0,2
mostijo01,3,3,3,0,3
moustmi01,1,1,1,0,0
moyerja01,5,5,5,0,1
muellbi02,2,2,2,0,2
muldema01,1,1,1,0,1
mullige01,1,1,1,0,1
munsoth01,10,10,10,0,7
murcebo01,4,4,4,0,4
murphda05,19,19,19,0,13
murphda08,5,5,5,0,4
murphdw01,7,7,7,1,7
murraed02,9,9,9,0,8
musiast01,34,34,34,0,24
mussimi01,8,8,8,0,8
myershy01,1,1,1,0,1
myersra01,5,5,5,0,0
myerswi01,1,1,1,0,0
nathajo01,2,2,2,2,1
neaglde01,1,1,1,0,1
nealch01,1,1,1,0,1
nehfar01,1,1,1,0,1
nenro01,1,1,1,1,0
nettlgr01,6,6,6,0,5
newcodo01,7,7,7,0,3
